time,temperature_2m,relative_humidity_2m,rain,cloudcover,windspeed_10m
2024-11-27T01:00,23.3,99,0.0,100,3.3
2024-11-27T02:00,23.0,99,0.0,100,2.5
2024-11-27T03:00,22.7,99,0.0,100,5.4
2024-11-27T04:00,22.4,99,0.0,100,3.7
2024-11-27T05:00,22.4,98,0.1,100,5.4
2024-11-27T06:00,23.5,92,0.0,100,6.2
2024-11-27T07:00,24.1,91,0.0,100,1.9
2024-11-27T08:00,25.2,87,0.0,100,3.5
2024-11-27T09:00,26.5,79,0.0,100,5.2
2024-11-27T10:00,27.0,76,0.0,100,6.9
2024-11-27T11:00,28.8,68,0.0,100,8.1
2024-11-27T12:00,29.2,66,0.0,100,6.9
2024-11-27T13:00,29.6,66,0.0,100,4.8
2024-11-27T14:00,29.9,64,0.0,100,4.5
2024-11-27T15:00,30.1,62,0.0,100,4.7
2024-11-27T16:00,28.9,66,0.0,100,6.3
2024-11-27T17:00,27.6,76,0.0,100,2.3
2024-11-27T18:00,26.1,80,0.0,100,7.9
2024-11-27T19:00,25.4,87,0.0,100,1.9
2024-11-27T20:00,24.9,88,0.0,100,3.4
2024-11-27T21:00,24.8,89,0.0,100,4.3
2024-11-27T22:00,24.9,87,0.0,100,6.9
2024-11-27T23:00,24.4,88,0.1,100,9.6
2024-11-28T00:00,24.0,90,0.0,100,5.0
2024-11-28T01:00,23.8,91,0.0,100,4.3
2024-11-28T02:00,23.7,94,0.0,100,3.2
2024-11-28T03:00,23.8,93,0.0,100,1.3
2024-11-28T04:00,23.5,94,0.0,100,1.1
2024-11-28T05:00,23.1,96,0.0,100,3.4
2024-11-28T06:00,24.0,94,0.0,99,0.8
2024-11-28T07:00,25.2,88,0.0,100,6.0
2024-11-28T08:00,26.8,79,0.0,100,5.6
2024-11-28T09:00,28.5,70,0.0,97,6.2
2024-11-28T10:00,29.8,63,0.0,100,5.9
2024-11-28T11:00,31.0,59,0.0,100,7.3
2024-11-28T12:00,31.9,56,0.0,100,5.9
2024-11-28T13:00,32.5,54,0.0,100,5.1
2024-11-28T14:00,32.5,54,0.0,100,5.0
2024-11-28T15:00,32.2,54,0.0,100,6.3
2024-11-28T16:00,31.1,58,0.0,100,8.9
2024-11-28T17:00,29.6,69,0.0,100,3.3
2024-11-28T18:00,27.6,76,0.0,98,1.5
2024-11-28T19:00,27.1,75,0.0,100,9.0
2024-11-28T20:00,26.5,79,0.0,100,6.1
2024-11-28T21:00,25.7,85,0.0,100,4.1
2024-11-28T22:00,25.6,85,0.0,100,0.3
2024-11-28T23:00,25.4,86,0.0,100,0.4
2024-11-29T00:00,24.7,88,0.0,100,4.0
2024-11-29T01:00,24.4,89,0.0,100,2.2
2024-11-29T02:00,24.1,89,0.0,100,0.9
2024-11-29T03:00,23.8,90,0.0,100,0.5
2024-11-29T04:00,23.4,91,0.0,100,1.1
2024-11-29T05:00,22.9,94,0.0,98,4.0
2024-11-29T06:00,23.4,90,0.0,100,4.0
2024-11-29T07:00,24.8,85,0.0,100,7.3
2024-11-29T08:00,26.9,78,0.0,99,7.4
2024-11-29T09:00,28.6,75,0.0,100,5.2
2024-11-29T10:00,30.0,67,0.0,100,4.3
2024-11-29T11:00,30.7,62,0.0,100,4.8
2024-11-29T12:00,31.8,57,0.0,100,3.5
2024-11-29T13:00,32.3,53,0.0,100,2.4
2024-11-29T14:00,32.4,51,0.0,99,2.6
2024-11-29T15:00,32.1,51,0.0,94,7.5
2024-11-29T16:00,31.3,53,0.0,100,10.2
2024-11-29T17:00,29.6,60,0.0,100,7.9
2024-11-29T18:00,27.8,66,0.0,100,14.1
2024-11-29T19:00,27.1,68,0.0,100,9.1
2024-11-29T20:00,26.3,72,0.0,100,3.1
2024-11-29T21:00,25.8,76,0.0,100,4.1
2024-11-29T22:00,25.6,81,0.0,100,0.7
2024-11-29T23:00,25.2,82,0.0,100,1.8
2024-11-30T00:00,25.0,82,0.0,100,2.7
2024-11-30T01:00,24.9,81,0.0,99,2.2
2024-11-30T02:00,24.6,81,0.0,100,1.8
2024-11-30T03:00,24.3,82,0.0,100,1.3
2024-11-30T04:00,24.1,83,0.0,100,1.4
2024-11-30T05:00,23.8,84,0.0,100,0.3
2024-11-30T06:00,24.1,83,0.0,100,6.1
2024-11-30T07:00,25.1,81,0.0,100,3.7
2024-11-30T08:00,27.0,73,0.0,100,1.8
2024-11-30T09:00,28.5,66,0.0,100,1.7
2024-11-30T10:00,30.1,61,0.0,100,3.9
2024-11-30T11:00,31.5,54,0.0,100,10.5
2024-11-30T12:00,32.0,52,0.0,100,10.1
2024-11-30T13:00,31.8,51,0.0,100,9.9
2024-11-30T14:00,31.5,52,0.0,100,13.0
2024-11-30T15:00,30.6,56,0.0,100,15.0
2024-11-30T16:00,29.6,62,0.0,100,13.8
2024-11-30T17:00,28.6,69,0.0,100,12.2
2024-11-30T18:00,28.0,69,0.0,100,14.1
2024-11-30T19:00,27.3,77,0.0,100,12.4
2024-11-30T20:00,27.0,82,0.0,100,10.0
2024-11-30T21:00,26.5,87,0.0,100,3.7
2024-11-30T22:00,26.6,85,0.0,100,6.1
2024-11-30T23:00,26.6,83,0.0,100,11.3
2024-12-01T00:00,26.5,82,0.0,100,12.9
2024-12-01T01:00,26.1,83,0.0,100,13.9
2024-12-01T02:00,25.9,83,0.0,100,14.4
2024-12-01T03:00,25.9,83,0.0,100,15.4
2024-12-01T04:00,25.8,82,0.0,100,15.6
2024-12-01T05:00,25.8,84,0.0,100,15.0
2024-12-01T06:00,26.0,87,0.0,100,12.5
2024-12-01T07:00,26.6,86,0.0,100,10.5
2024-12-01T08:00,28.1,80,0.0,100,8.9
2024-12-01T09:00,29.8,71,0.0,100,11.6
2024-12-01T10:00,31.3,60,0.0,100,12.9
2024-12-01T11:00,32.0,58,0.0,100,13.2
2024-12-01T12:00,32.4,58,0.1,100,15.7
2024-12-01T13:00,31.3,58,0.3,100,17.0
2024-12-01T14:00,29.0,75,3.7,100,13.9
2024-12-01T15:00,29.1,73,0.1,100,16.6
2024-12-01T16:00,28.6,72,0.5,100,15.7
2024-12-01T17:00,27.8,80,0.1,100,12.5
2024-12-01T18:00,26.5,89,0.0,100,11.7
2024-12-01T19:00,26.5,88,0.0,99,11.8
2024-12-01T20:00,26.3,89,0.0,100,11.7
2024-12-01T21:00,26.1,89,0.0,100,10.7
2024-12-01T22:00,25.3,92,11.3,100,6.6
2024-12-01T23:00,24.3,98,4.2,100,6.0
2024-12-02T00:00,24.3,96,1.9,100,6.8
2024-12-02T01:00,24.1,96,0.6,100,10.4
2024-12-02T02:00,23.8,99,1.8,100,10.0
2024-12-02T03:00,23.5,99,0.2,100,11.0
2024-12-02T04:00,23.2,98,0.2,100,12.0
2024-12-02T05:00,23.2,98,0.3,100,8.9
2024-12-02T06:00,23.6,99,0.7,100,7.6
2024-12-02T07:00,23.7,99,1.5,100,6.9
2024-12-02T08:00,23.9,98,2.1,100,7.0
2024-12-02T09:00,24.0,98,1.4,100,9.5
2024-12-02T10:00,24.1,98,1.6,100,10.0
2024-12-02T11:00,24.7,96,1.7,97,9.1
2024-12-02T12:00,26.6,89,0.7,100,9.2
2024-12-02T13:00,26.2,89,0.2,100,8.4
2024-12-02T14:00,24.8,96,3.0,100,12.9
2024-12-02T15:00,25.4,94,1.4,100,10.7
2024-12-02T16:00,24.7,96,1.7,97,10.3
2024-12-02T17:00,24.5,94,0.5,100,9.4
2024-12-02T18:00,23.4,98,5.1,100,6.5
2024-12-02T19:00,23.5,99,3.1,100,8.3
2024-12-02T20:00,23.4,99,1.3,100,7.8
2024-12-02T21:00,23.4,98,1.1,100,3.4
2024-12-02T22:00,23.2,99,3.0,100,5.5
2024-12-02T23:00,23.3,99,1.3,100,6.5
2024-12-03T00:00,23.2,99,1.2,100,8.2
2024-12-03T01:00,23.0,98,10.6,100,8.2
2024-12-03T02:00,22.9,99,6.6,100,10.6
2024-12-03T03:00,22.8,99,2.2,100,11.5
2024-12-03T04:00,23.1,97,0.5,100,10.5
2024-12-03T05:00,23.1,98,0.7,100,7.0
2024-12-03T06:00,23.4,97,0.2,100,2.9
2024-12-03T07:00,23.8,96,0.1,100,3.5
2024-12-03T08:00,24.4,94,0.1,100,0.6
2024-12-03T09:00,25.4,92,0.1,100,2.3
2024-12-03T10:00,26.5,87,0.1,92,4.3
2024-12-03T11:00,28.0,78,0.1,99,5.7
2024-12-03T12:00,28.0,79,0.1,48,7.9
2024-12-03T13:00,28.9,76,0.0,70,8.3
2024-12-03T14:00,29.1,73,0.0,99,8.6
2024-12-03T15:00,28.9,73,0.0,69,8.9
2024-12-03T16:00,27.5,77,0.5,97,10.8
2024-12-03T17:00,26.7,86,0.2,100,3.7
2024-12-03T18:00,25.6,95,0.0,21,3.7
2024-12-03T19:00,25.1,96,0.0,39,4.4
2024-12-03T20:00,24.7,95,0.0,60,5.4
2024-12-03T21:00,24.2,96,0.0,11,3.0
2024-12-03T22:00,23.9,97,0.0,80,2.6
2024-12-03T23:00,23.8,98,0.0,96,3.3
2024-12-04T00:00,24.2,97,0.0,100,3.5
2024-12-04T01:00,24.1,97,0.0,62,5.0
2024-12-04T02:00,24.3,95,0.0,100,4.0
2024-12-04T03:00,24.2,95,0.0,11,2.7
2024-12-04T04:00,23.3,98,0.0,43,2.7
2024-12-04T05:00,23.1,98,0.0,36,3.9
2024-12-04T06:00,24.3,91,0.0,77,9.3
2024-12-04T07:00,25.2,90,0.0,82,9.0
2024-12-04T08:00,27.0,85,0.0,92,10.5
2024-12-04T09:00,28.6,75,0.0,58,11.3
2024-12-04T10:00,29.8,67,0.0,78,12.5
2024-12-04T11:00,30.5,63,0.0,76,12.3
2024-12-04T12:00,31.4,59,0.1,71,9.7
2024-12-04T13:00,32.4,54,0.0,68,8.1
2024-12-04T14:00,30.7,62,0.1,86,14.4
2024-12-04T15:00,28.0,80,0.2,28,16.3
2024-12-04T16:00,28.7,77,0.1,19,10.8
2024-12-04T17:00,27.6,81,0.1,33,8.2
2024-12-04T18:00,26.8,91,0.0,5,8.3
2024-12-04T19:00,25.9,94,0.0,17,9.7
2024-12-04T20:00,25.2,95,0.0,17,9.7
2024-12-04T21:00,24.7,96,0.0,2,6.5
2024-12-04T22:00,24.1,96,0.0,4,5.0
2024-12-04T23:00,23.5,96,0.0,1,2.4
2024-12-05T00:00,23.3,96,0.0,4,0.6
2024-12-05T01:00,23.1,97,0.0,3,0.2
2024-12-05T02:00,22.9,98,0.0,18,0.7
2024-12-05T03:00,22.8,99,0.0,38,2.0
2024-12-05T04:00,22.9,99,0.0,89,1.9
2024-12-05T05:00,22.7,99,0.0,92,1.5
2024-12-05T06:00,23.9,98,0.0,26,1.0
2024-12-05T07:00,24.6,96,0.0,49,3.1
2024-12-05T08:00,26.1,86,0.0,3,4.8
2024-12-05T09:00,27.7,79,0.0,9,5.3
2024-12-05T10:00,29.1,74,0.0,23,7.7
2024-12-05T11:00,30.0,69,0.1,14,6.0
2024-12-05T12:00,30.5,67,0.1,22,5.2
2024-12-05T13:00,30.4,69,0.1,29,3.6
2024-12-05T14:00,30.6,69,1.2,37,7.0
2024-12-05T15:00,27.1,83,6.4,96,8.8
2024-12-05T16:00,26.1,87,2.9,63,6.5
2024-12-05T17:00,25.7,90,0.2,88,3.6
2024-12-05T18:00,25.1,94,0.1,56,4.0
2024-12-05T19:00,23.8,98,3.8,68,4.6
2024-12-05T20:00,23.8,99,0.1,23,1.1
2024-12-05T21:00,23.6,98,0.0,29,0.4
2024-12-05T22:00,23.4,99,0.0,22,3.7
2024-12-05T23:00,23.2,98,0.0,5,2.3
2024-12-06T00:00,22.9,98,0.0,1,2.5
2024-12-06T01:00,22.8,98,0.0,0,2.7
2024-12-06T02:00,22.5,98,0.0,0,2.2
2024-12-06T03:00,22.2,99,0.0,14,3.6
2024-12-06T04:00,22.1,99,0.0,30,4.1
2024-12-06T05:00,21.8,98,0.0,30,3.7
2024-12-06T06:00,23.4,98,0.0,83,6.2
2024-12-06T07:00,24.2,97,0.0,64,6.3
2024-12-06T08:00,25.7,93,0.0,36,5.2
2024-12-06T09:00,27.5,84,0.0,13,4.7
2024-12-06T10:00,29.2,73,0.0,27,6.2
2024-12-06T11:00,30.5,66,0.0,26,7.2
2024-12-06T12:00,31.6,59,0.0,32,5.8
2024-12-06T13:00,32.5,55,0.0,43,3.5
2024-12-06T14:00,32.7,54,0.0,56,1.0
2024-12-06T15:00,31.9,58,0.0,65,5.3
2024-12-06T16:00,31.1,64,0.0,93,4.4
2024-12-06T17:00,29.5,73,0.0,40,6.3
2024-12-06T18:00,27.3,83,0.2,95,9.2
2024-12-06T19:00,26.2,89,0.2,27,12.2
2024-12-06T20:00,25.1,93,0.0,10,2.5
2024-12-06T21:00,24.7,94,0.0,43,3.6
2024-12-06T22:00,24.6,94,0.0,38,3.8
2024-12-06T23:00,24.4,94,0.0,44,1.5
2024-12-07T00:00,24.3,94,0.0,68,0.0
2024-12-07T01:00,24.1,95,0.0,75,0.0
2024-12-07T02:00,23.6,96,0.0,21,0.9
2024-12-07T03:00,23.1,98,0.0,100,2.7
2024-12-07T04:00,22.7,99,0.0,100,1.2
2024-12-07T05:00,22.4,100,0.0,100,1.3
2024-12-07T06:00,23.8,99,0.0,100,0.5
2024-12-07T07:00,24.4,96,0.0,91,1.7
2024-12-07T08:00,26.0,89,0.0,39,1.8
2024-12-07T09:00,27.7,83,0.0,10,3.4
2024-12-07T10:00,29.0,74,0.0,14,4.0
2024-12-07T11:00,30.2,69,0.0,11,3.8
2024-12-07T12:00,31.1,63,0.0,13,3.4
2024-12-07T13:00,31.5,62,0.0,27,4.7
2024-12-07T14:00,31.7,60,0.0,41,4.8
2024-12-07T15:00,31.8,59,0.5,45,5.5
2024-12-07T16:00,30.3,66,0.5,52,4.0
2024-12-07T17:00,28.7,76,0.0,23,8.8
2024-12-07T18:00,27.7,82,0.0,43,7.5
2024-12-07T19:00,27.2,86,0.0,68,5.4
2024-12-07T20:00,26.2,91,0.0,80,7.2
2024-12-07T21:00,23.6,94,2.1,100,17.2
2024-12-07T22:00,23.2,96,2.1,75,4.4
2024-12-07T23:00,23.0,98,0.0,43,5.1
2024-12-08T00:00,22.8,98,0.0,14,1.5
2024-12-08T01:00,22.8,98,0.0,10,2.3
2024-12-08T02:00,22.8,98,0.0,8,1.5
2024-12-08T03:00,22.6,98,0.0,29,0.4
2024-12-08T04:00,22.4,99,0.0,35,0.4
2024-12-08T05:00,22.3,99,0.0,16,1.2
2024-12-08T06:00,23.6,98,0.0,73,2.7
2024-12-08T07:00,24.4,96,0.0,74,3.7
2024-12-08T08:00,25.7,93,0.0,76,4.6
2024-12-08T09:00,27.5,82,0.0,26,4.9
2024-12-08T10:00,29.1,71,0.0,37,6.1
2024-12-08T11:00,30.1,65,0.0,58,4.7
2024-12-08T12:00,31.0,61,0.0,12,3.7
2024-12-08T13:00,31.1,59,0.0,22,6.3
2024-12-08T14:00,31.1,59,0.0,10,9.4
2024-12-08T15:00,30.0,69,0.0,37,13.2
2024-12-08T16:00,29.1,75,0.0,58,11.2
2024-12-08T17:00,27.5,82,0.0,94,11.9
2024-12-08T18:00,26.6,84,0.0,18,10.2
2024-12-08T19:00,25.8,88,0.0,1,8.6
2024-12-08T20:00,25.3,92,0.0,4,5.8
2024-12-08T21:00,24.8,94,0.0,3,2.9
2024-12-08T22:00,24.6,94,0.0,38,0.8
2024-12-08T23:00,24.2,95,0.0,91,0.0
2024-12-09T00:00,23.6,98,0.0,10,3.1
2024-12-09T01:00,23.3,99,0.0,6,2.2
2024-12-09T02:00,23.0,100,0.0,15,3.3
2024-12-09T03:00,22.6,100,0.0,95,2.9
2024-12-09T04:00,22.4,100,0.0,99,2.7
2024-12-09T05:00,22.4,100,0.0,100,0.4
2024-12-09T06:00,23.5,98,0.0,100,2.8
2024-12-09T07:00,23.7,98,0.0,93,3.6
2024-12-09T08:00,25.2,90,0.0,5,4.8
2024-12-09T09:00,27.1,80,0.0,1,6.3
2024-12-09T10:00,28.7,73,0.0,0,5.3
2024-12-09T11:00,30.1,67,0.0,41,3.9
2024-12-09T12:00,31.4,60,0.0,14,3.6
2024-12-09T13:00,32.0,55,0.0,15,4.3
2024-12-09T14:00,32.2,53,0.0,13,2.2
2024-12-09T15:00,32.3,53,0.0,17,1.9
2024-12-09T16:00,30.8,57,0.0,31,7.5
2024-12-09T17:00,28.6,74,0.0,10,4.9
2024-12-09T18:00,26.9,83,0.0,86,4.3
2024-12-09T19:00,26.3,86,0.0,95,5.6
2024-12-09T20:00,25.8,89,0.0,99,3.4
2024-12-09T21:00,25.6,90,0.0,85,5.2
2024-12-09T22:00,25.1,93,0.0,99,3.6
2024-12-09T23:00,24.5,94,0.0,100,2.0
2024-12-10T00:00,24.1,96,0.0,100,4.0
2024-12-10T01:00,24.0,97,0.0,98,6.7
2024-12-10T02:00,23.5,99,0.0,100,2.7
2024-12-10T03:00,23.3,99,0.0,100,0.6
2024-12-10T04:00,23.3,100,0.0,100,4.4
2024-12-10T05:00,23.2,99,0.0,100,1.5
2024-12-10T06:00,23.8,97,0.0,100,5.6
2024-12-10T07:00,24.4,94,0.0,100,6.5
2024-12-10T08:00,25.7,88,0.0,100,5.1
2024-12-10T09:00,27.5,80,0.0,100,4.1
2024-12-10T10:00,29.0,72,0.1,99,3.6
2024-12-10T11:00,30.1,66,0.0,100,2.4
2024-12-10T12:00,30.7,64,0.0,99,4.3
2024-12-10T13:00,31.1,60,0.2,99,3.7
2024-12-10T14:00,31.2,58,0.1,100,6.7
2024-12-10T15:00,30.4,62,0.0,100,10.3
2024-12-10T16:00,28.6,73,0.0,100,11.6
2024-12-10T17:00,28.0,78,0.0,100,7.2
2024-12-10T18:00,26.2,85,0.0,100,5.2
2024-12-10T19:00,25.9,87,0.1,100,6.4
2024-12-10T20:00,25.3,90,0.0,100,5.2
2024-12-10T21:00,24.8,89,0.0,100,5.4
2024-12-10T22:00,24.4,90,0.0,99,4.5
2024-12-10T23:00,24.2,91,0.0,99,1.1
2024-12-11T00:00,23.9,92,0.0,100,0.9
2024-12-11T01:00,23.6,93,0.0,99,1.5
2024-12-11T02:00,23.2,96,0.0,30,3.1
2024-12-11T03:00,22.9,97,0.0,3,0.8
2024-12-11T04:00,22.4,98,0.0,0,2.3
2024-12-11T05:00,22.1,99,0.0,19,1.0
2024-12-11T06:00,23.5,96,0.0,92,1.1
2024-12-11T07:00,24.2,94,0.0,99,2.5
2024-12-11T08:00,26.1,85,0.0,100,3.1
2024-12-11T09:00,28.2,73,0.0,95,5.7
2024-12-11T10:00,29.4,64,0.0,98,7.7
2024-12-11T11:00,30.6,58,0.0,100,4.7
2024-12-11T12:00,31.1,56,0.0,100,7.9
2024-12-11T13:00,31.4,54,0.0,100,10.4
2024-12-11T14:00,31.1,54,0.0,100,9.9
2024-12-11T15:00,30.9,55,0.0,100,8.8
2024-12-11T16:00,30.3,60,0.0,100,4.3
2024-12-11T17:00,29.4,66,0.0,100,2.4
2024-12-11T18:00,28.0,61,0.0,100,12.4
2024-12-11T19:00,27.0,69,0.0,97,1.0
2024-12-11T20:00,26.2,75,0.0,100,1.7
2024-12-11T21:00,25.7,80,0.0,100,2.1
2024-12-11T22:00,25.2,85,0.0,99,2.3
2024-12-11T23:00,24.4,88,0.0,100,2.2
2024-12-12T00:00,23.6,89,0.0,100,3.5
2024-12-12T01:00,23.4,89,0.0,100,3.9
2024-12-12T02:00,23.7,87,0.0,100,3.4
2024-12-12T03:00,23.7,88,0.0,100,3.7
2024-12-12T04:00,23.6,88,0.0,100,4.1
2024-12-12T05:00,23.7,90,0.0,100,1.0
2024-12-12T06:00,24.2,92,0.0,100,1.1
2024-12-12T07:00,24.9,89,0.0,100,5.8
2024-12-12T08:00,26.4,80,0.0,100,4.5
2024-12-12T09:00,27.2,73,0.0,100,4.3
2024-12-12T10:00,27.8,71,0.1,100,8.1
2024-12-12T11:00,26.2,86,1.0,100,8.6
2024-12-12T12:00,25.5,94,0.8,100,4.5
2024-12-12T13:00,25.1,96,2.3,100,3.7
2024-12-12T14:00,24.8,96,2.0,100,5.1
2024-12-12T15:00,24.4,96,1.4,100,5.6
2024-12-12T16:00,24.1,96,0.8,100,5.3
2024-12-12T17:00,24.0,92,0.1,100,6.6
2024-12-12T18:00,24.4,96,0.0,100,0.5
2024-12-12T19:00,24.2,96,0.0,100,3.9
2024-12-12T20:00,23.7,97,0.1,100,3.6
2024-12-12T21:00,23.5,98,0.6,100,6.0
2024-12-12T22:00,23.5,98,0.0,100,4.0
2024-12-12T23:00,23.2,99,0.0,100,5.1
2024-12-13T00:00,23.1,99,0.0,100,4.8
2024-12-13T01:00,22.9,100,0.1,100,3.1
2024-12-13T02:00,22.8,100,0.2,100,2.3
2024-12-13T03:00,22.7,100,0.3,100,2.9
2024-12-13T04:00,22.5,99,0.4,100,4.8
2024-12-13T05:00,22.4,100,0.3,100,3.5
2024-12-13T06:00,24.2,92,0.0,100,9.3
2024-12-13T07:00,24.5,90,0.0,100,9.5
2024-12-13T08:00,25.5,87,0.0,97,11.8
2024-12-13T09:00,27.3,79,0.0,100,13.3
2024-12-13T10:00,27.9,76,0.0,100,11.0
2024-12-13T11:00,28.4,74,0.0,100,9.3
2024-12-13T12:00,26.6,86,0.9,100,10.2
2024-12-13T13:00,25.1,96,2.0,100,11.2
2024-12-13T14:00,25.3,97,0.9,100,9.8
2024-12-13T15:00,25.7,95,0.4,100,4.1
2024-12-13T16:00,25.7,95,0.0,100,6.0
2024-12-13T17:00,25.5,96,0.0,100,5.8
2024-12-13T18:00,24.3,96,0.0,100,2.9
2024-12-13T19:00,24.0,99,0.0,100,3.1
2024-12-13T20:00,23.6,99,0.0,100,1.9
2024-12-13T21:00,23.4,99,0.0,100,3.3
2024-12-13T22:00,23.2,99,0.0,100,1.0
2024-12-13T23:00,23.4,97,0.0,100,0.8
2024-12-14T00:00,23.4,96,0.0,100,3.5
2024-12-14T01:00,23.4,94,0.0,100,4.6
2024-12-14T02:00,23.1,94,0.0,99,3.7
2024-12-14T03:00,22.9,95,0.0,47,1.6
2024-12-14T04:00,23.0,94,0.0,14,6.3
2024-12-14T05:00,23.4,92,0.0,10,12.7
2024-12-14T06:00,24.1,87,0.0,49,18.5
2024-12-14T07:00,24.8,84,0.0,24,20.9
2024-12-14T08:00,26.3,74,0.0,32,25.1
2024-12-14T09:00,27.3,72,0.0,21,26.0
2024-12-14T10:00,28.2,70,0.0,40,26.3
2024-12-14T11:00,29.4,63,0.0,62,24.1
2024-12-14T12:00,30.1,57,0.0,100,23.8
2024-12-14T13:00,28.3,62,0.0,100,24.5
2024-12-14T14:00,26.5,67,0.0,100,23.0
2024-12-14T15:00,26.6,72,0.0,99,14.9
2024-12-14T16:00,28.0,73,0.0,100,10.7
2024-12-14T17:00,27.6,68,0.0,100,13.7
2024-12-14T18:00,26.2,67,0.0,23,16.6
2024-12-14T19:00,25.6,69,0.0,2,17.2
2024-12-14T20:00,25.3,72,0.0,0,18.9
2024-12-14T21:00,25.1,72,0.0,0,20.1
2024-12-14T22:00,24.9,72,0.0,1,18.9
2024-12-14T23:00,24.6,74,0.0,1,18.1
2024-12-15T00:00,24.4,75,0.0,0,18.0
2024-12-15T01:00,24.2,76,0.0,4,17.5
2024-12-15T02:00,24.1,76,0.0,23,17.1
2024-12-15T03:00,23.6,79,0.0,14,15.6
2024-12-15T04:00,23.0,82,0.0,2,13.3
2024-12-15T05:00,22.4,85,0.0,1,12.7
2024-12-15T06:00,23.2,83,0.0,3,19.9
2024-12-15T07:00,23.6,83,0.0,5,19.9
2024-12-15T08:00,25.1,80,0.0,1,17.6
2024-12-15T09:00,26.9,74,0.0,1,18.0
2024-12-15T10:00,28.4,64,0.0,0,19.3
2024-12-15T11:00,29.5,58,0.0,0,17.9
2024-12-15T12:00,30.4,55,0.0,0,17.3
2024-12-15T13:00,31.0,53,0.0,0,15.1
2024-12-15T14:00,31.3,51,0.0,2,12.8
2024-12-15T15:00,31.1,49,0.0,1,11.5
2024-12-15T16:00,29.9,56,0.0,0,11.2
2024-12-15T17:00,27.4,65,0.0,10,12.0
2024-12-15T18:00,26.4,61,0.0,41,17.8
2024-12-15T19:00,25.6,63,0.0,85,17.1
2024-12-15T20:00,24.7,66,0.0,48,16.5
2024-12-15T21:00,24.1,68,0.0,100,14.9
2024-12-15T22:00,23.4,70,0.0,100,13.2
2024-12-15T23:00,22.8,73,0.0,100,10.3
2024-12-16T00:00,21.7,79,0.0,100,5.9
2024-12-16T01:00,21.1,83,0.0,100,3.3
2024-12-16T02:00,20.8,84,0.0,100,3.1
2024-12-16T03:00,20.5,86,0.0,100,5.0
2024-12-16T04:00,20.2,88,0.0,44,5.2
2024-12-16T05:00,20.0,89,0.0,3,6.2
2024-12-16T06:00,21.2,85,0.0,1,10.7
2024-12-16T07:00,21.8,86,0.0,0,11.1
2024-12-16T08:00,23.9,82,0.0,25,10.8
2024-12-16T09:00,25.9,74,0.0,77,13.5
2024-12-16T10:00,27.7,65,0.0,82,15.5
2024-12-16T11:00,29.2,57,0.0,45,13.7
2024-12-16T12:00,30.3,52,0.0,54,12.2
2024-12-16T13:00,31.0,48,0.0,66,11.7
2024-12-16T14:00,31.1,48,0.0,43,9.8
2024-12-16T15:00,30.9,50,0.0,0,7.7
2024-12-16T16:00,29.9,56,0.0,16,7.4
2024-12-16T17:00,27.9,65,0.0,100,7.4
2024-12-16T18:00,27.0,60,0.0,40,16.5
2024-12-16T19:00,26.3,62,0.0,98,10.7
2024-12-16T20:00,25.0,71,0.0,72,3.3
2024-12-16T21:00,24.0,77,0.0,22,2.9
2024-12-16T22:00,22.9,83,0.0,4,4.3
2024-12-16T23:00,22.0,87,0.0,1,4.5
2024-12-17T00:00,21.3,90,0.0,6,3.8
2024-12-17T01:00,21.2,88,0.0,0,4.4
2024-12-17T02:00,20.8,88,0.0,0,4.0
2024-12-17T03:00,20.3,90,0.0,15,3.2
2024-12-17T04:00,20.0,91,0.0,5,1.5
2024-12-17T05:00,19.9,90,0.0,2,2.8
2024-12-17T06:00,20.2,88,0.0,93,5.7
2024-12-17T07:00,21.0,86,0.0,86,4.5
2024-12-17T08:00,24.0,78,0.0,96,3.9
2024-12-17T09:00,26.4,70,0.0,100,6.9
2024-12-17T10:00,28.3,67,0.0,100,7.3
2024-12-17T11:00,29.7,60,0.0,96,4.9
2024-12-17T12:00,30.8,54,0.0,45,4.5
2024-12-17T13:00,31.6,51,0.0,70,3.3
2024-12-17T14:00,31.9,49,0.0,80,1.7
2024-12-17T15:00,31.8,49,0.0,97,1.6
2024-12-17T16:00,31.1,53,0.0,30,3.3
2024-12-17T17:00,29.2,65,0.0,70,2.5
2024-12-17T18:00,27.1,71,0.0,100,8.5
2024-12-17T19:00,25.7,77,0.0,89,7.6
2024-12-17T20:00,24.6,83,0.0,85,5.2
2024-12-17T21:00,24.1,86,0.0,74,4.0
2024-12-17T22:00,23.8,87,0.0,85,3.6
2024-12-17T23:00,23.8,87,0.0,97,0.9
2024-12-18T00:00,23.2,90,0.0,100,1.1
2024-12-18T01:00,22.7,92,0.0,100,1.3
2024-12-18T02:00,22.6,91,0.0,89,0.8
2024-12-18T03:00,22.5,91,0.0,100,1.1
2024-12-18T04:00,22.1,93,0.0,100,0.6
2024-12-18T05:00,21.3,96,0.0,99,1.9
2024-12-18T06:00,21.8,95,0.0,78,3.8
2024-12-18T07:00,22.9,92,0.0,2,7.6
2024-12-18T08:00,25.3,83,0.0,4,4.0
2024-12-18T09:00,27.4,71,0.0,14,2.6
2024-12-18T10:00,29.0,63,0.0,38,0.2
2024-12-18T11:00,30.1,58,0.0,43,3.3
2024-12-18T12:00,30.9,54,0.0,100,4.8
2024-12-18T13:00,31.4,51,0.0,98,5.5
